stationid_start,stationid_end,starttime,traveltime,_created_at,_updated_at
101042,101021,2015-05-01 00:31:00,121,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101042,101033,2015-05-01 00:31:00,74,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101042,101054,2015-05-01 00:31:11,70,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101042,101077,2015-05-01 00:31:11,204,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
103052,103082,2015-05-01 00:31:29,407,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
104082,103082,2015-05-01 00:31:53,182,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
104082,105082,2015-05-01 00:31:53,348,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101033,101021,2015-05-01 00:32:14,47,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101033,101008,2015-05-01 00:32:14,126,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101021,101033,2015-05-01 00:32:21,96,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101054,101077,2015-05-01 00:32:21,134,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101077,101054,2015-05-01 00:32:49,374,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101077,101054,2015-05-01 00:32:49,373,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101021,101033,2015-05-01 00:32:56,82,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101021,101054,2015-05-01 00:32:56,204,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101021,101042,2015-05-01 00:32:56,130,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101021,101008,2015-05-01 00:33:01,79,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
200004,200005,2015-05-01 00:33:27,136,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
200001,200002,2015-05-01 00:33:29,124,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101021,101008,2015-05-01 00:33:31,75,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101033,101042,2015-05-01 00:34:18,48,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101033,101054,2015-05-01 00:34:18,122,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
200205,200206,2015-05-01 00:34:25,60,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
200004,200005,2015-05-01 00:34:36,136,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101021,101033,2015-05-01 00:34:40,78,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101021,101054,2015-05-01 00:34:40,179,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101021,101077,2015-05-01 00:34:40,294,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101021,101042,2015-05-01 00:34:40,127,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
103052,103082,2015-05-01 00:34:41,197,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
103052,103082,2015-05-01 00:34:43,197,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
103082,105082,2015-05-01 00:34:55,166,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
103082,103052,2015-05-01 00:34:55,973,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101042,101054,2015-05-01 00:35:06,74,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
102082,200209,2015-05-01 00:35:36,268,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101042,101054,2015-05-01 00:35:39,103,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101054,101077,2015-05-01 00:35:55,151,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101033,101042,2015-05-01 00:35:58,49,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101033,101054,2015-05-01 00:35:58,101,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101033,101077,2015-05-01 00:35:58,216,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
200005,200004,2015-05-01 00:36:02,116,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
200004,200005,2015-05-01 00:36:39,108,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
200003,200004,2015-05-01 00:36:39,156,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101042,101054,2015-05-01 00:36:47,52,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101042,101077,2015-05-01 00:36:47,167,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
103052,103082,2015-05-01 00:37:09,170,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101054,101077,2015-05-01 00:37:39,115,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
200004,200005,2015-05-01 00:37:45,133,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101077,101033,2015-05-01 00:38:01,228,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101077,101054,2015-05-01 00:38:01,93,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101077,101021,2015-05-01 00:38:01,272,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101077,101042,2015-05-01 00:38:01,154,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
200005,200003,2015-05-01 00:38:24,391,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
200001,200002,2015-05-01 00:38:34,175,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
200003,200004,2015-05-01 00:38:53,201,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101054,101042,2015-05-01 00:39:34,61,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101054,101033,2015-05-01 00:39:34,135,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101054,101021,2015-05-01 00:39:34,179,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
200004,200005,2015-05-01 00:40:05,139,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
200004,200003,2015-05-01 00:40:21,156,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101042,101021,2015-05-01 00:40:35,118,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101042,101033,2015-05-01 00:40:35,74,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
200002,200001,2015-05-01 00:41:38,210,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101033,101021,2015-05-01 00:41:49,44,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
200004,200003,2015-05-01 00:41:57,178,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
200005,200004,2015-05-01 00:42:05,125,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
200005,200004,2015-05-01 00:42:17,120,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101021,103052,2015-05-01 00:42:29,166,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101021,101033,2015-05-01 00:42:29,65,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101021,101042,2015-05-01 00:42:29,95,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
103052,101042,2015-05-01 00:42:34,112,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101077,101008,2015-05-01 00:43:22,443,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101077,101033,2015-05-01 00:43:22,289,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101077,101054,2015-05-01 00:43:22,106,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101077,101021,2015-05-01 00:43:22,355,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101077,101042,2015-05-01 00:43:22,204,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
200209,102082,2015-05-01 00:43:33,479,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101033,101042,2015-05-01 00:43:34,30,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
200004,200005,2015-05-01 00:43:47,147,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101042,101008,2015-05-01 00:44:37,228,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101042,101033,2015-05-01 00:44:37,102,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101054,101042,2015-05-01 00:45:08,98,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101054,101033,2015-05-01 00:45:08,183,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101054,101008,2015-05-01 00:45:08,337,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101054,101021,2015-05-01 00:45:08,249,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
200005,200004,2015-05-01 00:45:18,135,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
105082,103082,2015-05-01 00:45:36,463,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
105082,103082,2015-05-01 00:45:36,146,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101077,101054,2015-05-01 00:45:56,39,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101033,101008,2015-05-01 00:46:19,126,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101042,101008,2015-05-01 00:46:46,239,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101042,101021,2015-05-01 00:46:46,151,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101042,101033,2015-05-01 00:46:46,85,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
104082,103082,2015-05-01 00:48:01,569,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
104082,103082,2015-05-01 00:48:01,128,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
104082,103082,2015-05-01 00:48:03,128,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
200003,200005,2015-05-01 00:48:11,402,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101033,101021,2015-05-01 00:48:11,66,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101033,101008,2015-05-01 00:48:11,154,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
200003,200004,2015-05-01 00:48:11,149,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
200005,200004,2015-05-01 00:48:21,106,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
105082,103082,2015-05-01 00:49:03,133,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101021,101008,2015-05-01 00:49:17,88,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
200005,200004,2015-05-01 00:49:17,114,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
200004,200005,2015-05-01 00:49:40,123,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101008,101021,2015-05-01 00:50:41,150,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101008,101021,2015-05-01 00:50:41,50,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
200004,200005,2015-05-01 00:51:15,152,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101021,101054,2015-05-01 00:51:25,243,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101021,101077,2015-05-01 00:51:25,373,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101021,101042,2015-05-01 00:51:25,156,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101008,101021,2015-05-01 00:51:46,43,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101008,101033,2015-05-01 00:51:46,130,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101008,101042,2015-05-01 00:51:46,172,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
200004,200005,2015-05-01 00:51:55,139,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101042,101054,2015-05-01 00:52:10,53,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101042,101077,2015-05-01 00:52:10,193,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101021,101033,2015-05-01 00:52:29,87,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101021,101042,2015-05-01 00:52:29,129,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
200005,200004,2015-05-01 00:52:59,127,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101054,101077,2015-05-01 00:53:03,140,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101033,101042,2015-05-01 00:53:11,50,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101033,101054,2015-05-01 00:53:11,137,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101033,101077,2015-05-01 00:53:11,267,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101077,101054,2015-05-01 00:53:25,90,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101077,101042,2015-05-01 00:53:25,148,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101033,101042,2015-05-01 00:53:56,42,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101042,101054,2015-05-01 00:54:01,87,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101042,101077,2015-05-01 00:54:01,217,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
200205,200206,2015-05-01 00:54:10,97,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
200005,200004,2015-05-01 00:54:11,132,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
200206,200205,2015-05-01 00:54:19,69,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
200210,102082,2015-05-01 00:54:36,201,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
200210,102082,2015-05-01 00:54:38,200,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101054,101042,2015-05-01 00:54:55,58,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101054,101077,2015-05-01 00:55:28,130,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
200004,200005,2015-05-01 00:55:31,144,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
200005,200004,2015-05-01 00:55:36,138,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
200004,200005,2015-05-01 00:55:42,139,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
200005,200004,2015-05-01 00:56:40,116,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101021,101033,2015-05-01 00:57:58,81,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101008,101021,2015-05-01 00:59:21,36,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101008,101033,2015-05-01 00:59:21,102,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101008,101042,2015-05-01 00:59:21,130,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101008,101054,2015-05-01 00:59:21,213,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
104082,102082,2015-05-01 00:59:22,215,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101021,101033,2015-05-01 00:59:57,66,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101021,101054,2015-05-01 00:59:57,177,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101021,101042,2015-05-01 00:59:57,94,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
104082,103082,2015-05-01 01:00:41,148,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
200004,200005,2015-05-01 01:00:43,120,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101033,101042,2015-05-01 01:01:03,28,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101033,101054,2015-05-01 01:01:03,111,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
103052,101042,2015-05-01 01:01:23,65,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101042,101054,2015-05-01 01:01:31,83,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101008,101021,2015-05-01 01:02:24,26,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101008,101033,2015-05-01 01:02:24,94,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101008,101042,2015-05-01 01:02:24,96,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101021,101033,2015-05-01 01:02:50,68,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101021,101042,2015-05-01 01:02:50,70,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
103082,101033,2015-05-01 01:03:02,340,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
103082,101042,2015-05-01 01:03:02,252,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
103082,101021,2015-05-01 01:03:02,411,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
103082,103052,2015-05-01 01:03:02,191,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
103082,101008,2015-05-01 01:03:02,491,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
200004,200003,2015-05-01 01:03:26,186,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101033,101042,2015-05-01 01:03:58,2,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101077,101054,2015-05-01 01:04:27,134,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101077,101042,2015-05-01 01:04:27,216,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
200005,200004,2015-05-01 01:04:31,120,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
200209,102082,2015-05-01 01:04:41,694,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
200209,102082,2015-05-01 01:04:41,244,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101042,101054,2015-05-01 01:05:19,49,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101042,101077,2015-05-01 01:05:19,183,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101042,101054,2015-05-01 01:06:00,106,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101042,101077,2015-05-01 01:06:00,231,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
200004,200005,2015-05-01 01:06:02,141,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
101054,101077,2015-05-01 01:06:08,134,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
103052,101042,2015-05-01 01:06:13,61,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
103052,101033,2015-05-01 01:06:13,149,Fri May 15 2015 16:15:42 GMT+0000 (UTC),Fri May 15 2015 16:15:42 GMT+0000 (UTC)
