dt_pst,nitric_oxide total,sulfur_dioxide total,_created_at,_updated_at
2015-02-22 10:30:00-08,1.4567146,0.39832267,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 11:00:00-08,0.855232,0.57792068,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 11:40:00-08,1.2157646,0.15559401,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 12:20:00-08,1.2372566,0.13489267,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 13:00:00-08,0.92201799,-0.18304799,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 13:45:00-08,0.66356534,-0.009763333,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 14:20:00-08,0.76212132,-0.038620666,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 15:00:00-08,0.94511932,-0.029605333,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 15:40:00-08,0.85232401,-0.17870666,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 16:20:00-08,0.94376934,-0.141298,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 16:55:00-08,0.82151335,-0.018998668,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 17:40:00-08,0.64051664,-0.013203333,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 18:20:00-08,0.56684464,0.31949735,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 19:00:00-08,0.54303801,0.73570269,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 19:40:00-08,0,0,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 20:15:00-08,0,0,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 21:00:00-08,0,0,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 21:50:00-08,0,0,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 22:35:00-08,0,0,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 23:00:00-08,0.0023313332,0,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 23:45:00-08,0.215298,0.17736533,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-23 00:25:00-08,0.39610001,0.50631398,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-23 01:00:00-08,0.33536667,1.0094447,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-23 01:40:00-08,0.20607066,0.56496066,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-23 02:20:00-08,0.29827401,0.92489934,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-23 03:00:00-08,0.26069534,1.0138214,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-23 03:55:00-08,0.318564,1.4048333,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-23 04:15:00-08,0.19805333,1.4293534,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-23 04:55:00-08,1.1906773,1.9250653,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-23 05:35:00-08,0.64812332,1.323782,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-23 06:15:00-08,14.297182,1.717386,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-23 06:45:00-08,13.022314,1.9238586,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-23 07:25:00-08,6.1140113,1.6702687,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-23 08:10:00-08,4.1940813,1.3299201,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-23 08:50:00-08,2.9172046,1.6437401,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-23 09:30:00-08,3.0091186,1.4825307,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 04:10:00-08,0.062580667,-0.459528,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 04:45:00-08,0.067454666,-0.017396666,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 05:25:00-08,-0.019624,-0.32744133,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 06:05:00-08,0.25684333,0.0123,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 06:45:00-08,0.27633467,0.44725466,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 07:15:00-08,0.49974135,0.092704669,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 07:55:00-08,1.3128934,0.62054598,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 08:35:00-08,1.0369973,0.30921468,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 09:15:00-08,1.5534134,0.55296469,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 09:55:00-08,1.201534,0.41997266,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 10:35:00-08,1.2845533,0.39331535,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 11:20:00-08,1.2490053,0.40681133,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 12:00:00-08,1.5254101,0.1,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 12:35:00-08,1.1232793,-0.088180669,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 13:30:00-08,0.80974466,-0.18539466,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 14:10:00-08,0.84430867,0.0043853335,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 14:45:00-08,0.73417801,-0.040811334,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 15:25:00-08,1.0319734,-0.083584003,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 16:05:00-08,0.94052666,-0.075228669,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 16:45:00-08,0.886208,0.042514,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 17:25:00-08,0.76328468,-0.062305335,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 18:05:00-08,0.43575132,0.065899998,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 18:45:00-08,0.58704132,0.58113068,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 19:25:00-08,0,0,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 20:05:00-08,0,0,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 20:45:00-08,0,0,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 21:25:00-08,0,0,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 22:05:00-08,0,0,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 22:45:00-08,0.0024999999,0,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 23:25:00-08,0.37275401,0.14138533,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-23 00:05:00-08,0.31435999,0.2168,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-23 00:40:00-08,0.24035934,0.73553336,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-23 01:25:00-08,0.231374,0.98086268,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-23 02:00:00-08,0.30871734,0.69553065,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-23 02:40:00-08,0.35310733,0.97539598,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-23 03:20:00-08,0.166968,1.2956933,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-23 04:00:00-08,0.27130935,1.619734,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-23 04:20:00-08,0.208884,1.3693826,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-23 05:00:00-08,0.65660864,1.614138,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-23 05:40:00-08,0.72137398,1.374154,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-23 06:20:00-08,49.780106,1.936394,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-23 07:00:00-08,8.0722342,1.7418573,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-23 07:40:00-08,5.7356539,1.3079786,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-23 08:20:00-08,4.6381841,1.3133633,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-23 09:00:00-08,3.2602854,1.4669193,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-23 09:40:00-08,2.9769852,1.3049233,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 04:15:00-08,0.10280266,-0.38172734,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 04:55:00-08,0.01281,-0.438842,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 05:35:00-08,-0.018042667,-0.39566466,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 06:15:00-08,0.25168067,0.058098666,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 06:50:00-08,0.42825401,0.60953069,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 07:20:00-08,0.413194,0.27733132,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 08:10:00-08,1.1456153,0.50396067,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 08:55:00-08,1.3263021,0.45513865,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 09:30:00-08,1.3374447,0.42963266,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 10:05:00-08,1.1766213,0.42105332,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 10:45:00-08,1.351508,0.45709601,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 11:30:00-08,1.2827866,0.25624266,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 12:15:00-08,1.2484226,0.09512867,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 12:55:00-08,0.9723013,-0.12365934,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 13:35:00-08,0.82079464,-0.17808734,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 14:15:00-08,0.85133201,-0.054343332,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 14:55:00-08,0.84927601,-0.12364333,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 15:35:00-08,0.86829531,-0.088446669,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 16:15:00-08,0.97611064,-0.14837199,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 17:10:00-08,0.73921335,0.14383467,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 17:35:00-08,0.66921669,-0.068095334,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 18:15:00-08,0.592704,0.12967066,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 18:50:00-08,0.59184998,0.63607001,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 19:30:00-08,0,0,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 20:10:00-08,0,0,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 20:50:00-08,0,0,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 21:35:00-08,0,0,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 22:25:00-08,0,0,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 23:10:00-08,0.0023000001,-0.76719469,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 23:40:00-08,0.22026667,0.22169466,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-23 00:20:00-08,0.29445466,0.25682268,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-23 01:05:00-08,0.32622334,0.99128336,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-23 01:45:00-08,0.249814,0.568838,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-23 02:25:00-08,0.28828734,1.1374387,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-23 03:05:00-08,0.335816,1.0958433,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-23 03:50:00-08,0.31724066,1.3052527,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-23 04:30:00-08,0.25852001,1.4468234,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-23 05:15:00-08,0.27203199,1.6589746,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-23 06:10:00-08,5.0243034,1.6296999,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-23 06:50:00-08,13.853551,2.1594939,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-23 07:30:00-08,7.6951351,1.7466286,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-23 08:00:00-08,3.518152,1.6110953,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-23 08:40:00-08,3.2201812,1.6358106,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-23 09:20:00-08,2.9376574,1.3862133,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-23 10:00:00-08,2.7378533,1.2010447,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-23 10:20:00-08,1.9182386,1.3315187,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 04:25:00-08,0.160156,-0.204418,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 05:05:00-08,-0.026422,-0.322694,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 05:45:00-08,0.079138666,-0.37685466,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 06:25:00-08,0.270024,0.22893867,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 07:00:00-08,0.53934866,0.34190801,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 07:40:00-08,0.72227734,0.39959133,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 08:20:00-08,1.2571,0.42503133,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 08:45:00-08,1.1778806,0.23665734,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 09:25:00-08,1.4983387,0.42268133,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 10:20:00-08,1.6958853,0.43952668,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 10:40:00-08,1.5308673,0.43682334,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 11:25:00-08,1.2572334,0.30766666,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 12:05:00-08,1.445496,0.1,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 12:45:00-08,0.82265598,-0.11025133,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 13:15:00-08,1.2260127,-0.072340667,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 14:00:00-08,0.755916,-0.15942666,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 14:35:00-08,0.82974869,0.11974534,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 15:15:00-08,0.93360198,0.001306,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 16:00:00-08,0.95246667,0.059482668,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 16:35:00-08,0.90108335,0.013422667,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 17:15:00-08,0.797234,0.084735334,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 17:55:00-08,0.81028664,0.057994001,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 18:40:00-08,0.497868,0.4533,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 19:15:00-08,0,0,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 20:20:00-08,0,0,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 20:55:00-08,0,0,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 21:30:00-08,0,0,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 22:10:00-08,0,0,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 22:50:00-08,0.0024246667,0,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-22 23:30:00-08,0.25853866,0.10023934,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-23 00:10:00-08,0.28977534,0.2168,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
2015-02-23 00:50:00-08,0.26235068,0.92161268,Tue Apr 14 2015 15:19:22 GMT+0000 (UTC),Tue Apr 14 2015 15:19:22 GMT+0000 (UTC)
